Non-ferrous metal n.e.c. refining,2139
"Non-ferrous metal rolling, drawing or extruding (except aluminium)",2149
Non-vulcanisable elastomer manufacturing,1821
Noodle manufacturing,1162
Not Stated,9999
Notary service,6931
Note book retailing,4272
Nursery production n.e.c. (outdoors),112
Nursery production n.e.c. (under cover),111
Nursery stock retailing,4232
"Nursery stock, horticultural, wholesaling",3319
Nursing home operation,8601
Nursing service,8539
"Nut or bolt, metal, manufacturing",2292
"Nut, candied, manufacturing",1182
"Nuts wholesaling (roasted, salted or sugar coated)",3609
Nylon manufacturing,1829
Oat growing,149
Oatmeal manufacturing,1162
"Oats, hulled or shelled, manufacturing",1162
"Oats, kilned or unkilned, manufacturing",1162
Observatory research service,6910
Obstetric hospital,8401
Obstetrics service,8512
Occupational therapy service,8539
Ocean trolling,413
Oceanographic surveying service,6922
Off-highway truck manufacturing,2462
Office administrative service n.e.c.,7291
Office building construction,3020
"Office furniture, wooden, manufacturing",2511
Office machine (electronic) manufacturing,2421
Office machine repair and maintenance,9422
Office machinery rental,6639
Office space renting or leasing,6712
Off-set lithographic printing,1611
Offshore longline or rack aquaculture,201
Oil and gas field support service n.e.c.,1090
"Oil burner, industrial, manufacturing",2499
Oil collection service,2919
Oil heater installation,3233
Oil heater wholesaling,3499
"Oil heater, domestic, manufacturing",2449
Oil or grease base stock manufacturing,1701
"Oil or grease, industrial or lubricating, wholesaling",3321
Oil refinery construction (except buildings),3109
Oil shale mining,700
Oil treating compound wholesaling,3323
Oilseed growing n.e.c.,149
Olive growing,137
Olive oil manufacturing,1150
Onion growing (outdoors),123
Opal mining,990
Opera company operation,9001
Opera house operation,9003
Operating correctional facility on a contract or fee basis,7714
Operating landfills,2921
Operating other waste treatment facilities,2921
Operation of soup kitchen (including mobile),8790
Operations research service (commercial),6962
Ophthalmic article manufacturing,2411
Ophthalmology service,8512
Optical dispensing,8532
"Optical fibre cable, insulated, manufacturing",2431
"Optical fibre cable, uninsulated, manufacturing",2419
Optical glass or blanks for lenses manufacturing,2010
Optical instrument (including microscopes and telescopes) repair and maintenance,9422
Optical instrument or equipment manufacturing,2411
Optical instrument wholesaling,3491
Optical lens grinding,2411
Optical scanning service,5921
Optician service,8532
Oral pathology service,8531
Oral surgery service,8531
Orange growing,136
Orchestra operation,9001
Orchid growing (under cover),114
Organic dye or pigment manufacturing,1812
Organic gas manufacturing,1811
Oriented strand board (OSB) manufacturing,1494
Orienteering club operation,9112
Ornamental architectural aluminium work manufacturing,2223
Ornamental architectural metalwork manufacturing (except aluminium),2229
Ornamental concrete or terrazzo product manufacturing,2034
Ornamental fish farming,203
Ornamental glassware manufacturing,2010
Ornamental plant growing (outdoors),112
Ornamental plant growing (under cover),111
Ornamental woodwork manufacturing,1499
Orthodontic service,8531
Orthopaedic shoe manufacturing (excluding orthopaedic extension footwear),1352
Orthopaedic specialist service,8512
Orthoptic service,8532
Orthotics (arch support) manufacturing,2412
Osteopathic service,8534
Ostrich farming,199
Outboard motor manufacturing,2499
Outboard motor repair,9429
Outboard motor retailing,4245
Outdoor adventure operation n.e.c.,9139
"Outdoor furniture, wooden, manufacturing",2511
Outerwear manufacturing,1351
"Oven, industrial, manufacturing (except electric)",2499
"Ovens, domestic, manufacturing",2441
"Ovenware, glass, manufacturing",2010
Over snow transport operation,5029
Overpass construction,3101
Owner's liability insurance provision,6322
Oxygen manufacturing,1811
Oyster catching (except from cultivated oyster beds),419
Oyster farming (rack),201
"Oyster, shelling, freezing or bottling in brine",1120
Pacemaker manufacturing,2412
Packing fresh fruit and vegetables,7320
Packing pharmaceutical and medical products,7320
Paediatric service,8512
Paedodontic service,8531
Pager manufacturing,2422
Pager retailing,4221
Paging service,5809
Paint brush manufacturing,2599
Paint or varnish remover manufacturing,1916
Paint retailing,4231
Paint tinting manufacturing,1916
Paint wholesaling,3339
Painting instruction,8212
Painting of buildings or other structures,3244
Painting of manufactured metal products,2293
Pair trawling,414
Pallet (wooden) manufacturing,1499
Panel beating (motor body repairing),9412
"Panel or section, prefabricated concrete, manufacturing",2034
Panini manufacturing (factory based),1171
Panty hose manufacturing,1340
Paper bag manufacturing,1522
Paper label manufacturing (except adhesive),1523
Paper making and printing trade machinery repair and maintenance,9429
Paper making machinery or equipment manufacturing,2469
Paper making machinery or equipment wholesaling,3419
Paper manufacturing,1510
Paper napkin manufacturing,1524
Paper or paper board container wholesaling,3736
Paper product manufacturing n.e.c.,1529
Paper product wholesaling n.e.c.,3736
Paper pulp manufacturing,1510
Paper stationery manufacturing,1523
Paper stationery wholesaling,3736
Paper towel manufacturing,1524
Paper wholesaling,3736
Paper-backed aluminium foil manufacturing,2142
Paperboard container manufacturing,1521
Paperboard game manufacturing,1523
Paperboard manufacturing,1510
Paperboard toy manufacturing,1523
Parachute manufacturing,1333
Paraffin wax manufacturing,1709
Paraffin wholesaling,3321
Parental education program operation,8219
Parent-teachers' association operation,9559
Parking lot construction (except buildings),3101
Parking meter manufacturing,2419
Parking service,9533
Parking station operation,9533
Parliament operation (central government),7510
Parliament operation (state government),7520
Parquetry retailing,4212
Particleboard manufacturing,1494
"Partition, prefabricated aluminium, manufacturing",2223
"Partition, prefabricated metal, manufacturing (except aluminium)",2229
"Parts, agricultural or construction machinery, wholesaling",3411
Passenger ferry service,4820
Passenger ship management service (i.e. operation of ships on behalf of owners),4820
Passionfruit growing,139
"Pasta, fresh or dried, manufacturing",1162
Pastry manufacturing (includes frozen dough; factory based),1172
Pastry mix manufacturing,1162
Pastry retailing (not manufactured on the same premises),4129
Pasture growing for hay or silage,159
Pasture seed growing,149
Pate manufacturing (except fish),1113
Patent attorney service,6931
Patent leasing,6640
Patent medicine retailing,4271
Pathology laboratory service,8520
Paua farming (longline or rack),201
Paua farming (pond),203
Pawnbroking,4273
Pawpaw growing,139
"Pay television, broadcasting network operation",5622
"Pay television, broadcasting service",5622
"Pay television, broadcasting station operation",5622
Payroll processing,7291
Pea growing (outdoors; except dry field peas),123
Peach growing,135
Peanut growing,159
Pear growing,134
Pearl oyster farming (rack),201
Pearling (except pearl oyster farming),419
Peat cutting (except horticultural),600
Pebble quarrying,911
Pecan nut growing,139
Pelt finishing and tanning,1320
Pen manufacturing,2599
Pen or pencil retailing,4272
Pencil manufacturing,2599
Penetrant manufacturing,1851
"Pension fund, separately constituted, operation",6330
Pensioners' association operation,9559
Peony growing (outdoor),115
Perennial growing (under cover),111
Performing arts operation n.e.c.,9001
Performing arts school operation,8212
Performing arts venue operation n.e.c.,9003
Perfume manufacturing,1852
Perfume retailing,4271
Perfume wholesaling,3720
Periodical publishing (except internet),5412
Periodical retailing,4244
Periodical wholesaling,3735
Periodontic service,8531
"Perlite, expanded, manufacturing",2090
Peroxide preparation manufacturing,1851
"Perry, alcoholic, manufacturing",1214
Persimmon growing,139
Personal accessory retailing n.e.c.,4259
Personal fitness training service,9539
Personnel management consulting service,6962
Pest control service (except agricultural and forestry),7312
Pesticide manufacturing n.e.c.,1832
Pesticide retailing,4232
Pesticide wholesaling,3323
Pet and pet accessory retailing,4279
Pet boarding service,9539
Pet breeding,199
Pet cemetery operation,9520
Pet food wholesaling,3739
"Pet food, canned, manufacturing",1192
Pet grooming service,9539
Petrol bowser installation,3299
Petrol pump manufacturing,2451
Petrol retailing,4000
Petroleum coke and petroleum coke product manufacturing,1709
Petroleum exploration,1011
Petroleum gas extraction,700
Petroleum jelly manufacturing,1709
Petroleum oil blending,1709
Petroleum product wholesaling,3321
Petroleum refining or blending,1701
Petroleum solvent manufacturing,1709
Petroleum wax manufacturing,1709
Pharmaceutical/cosmetic plant growing,159
"Pharmacy, retail, operation",4271
Phenol formaldehyde manufacturing,1821
Phenol manufacturing,1709
Phosphate fertiliser material manufacturing,1831
Phosphate rock mining,990
Phosphine gas manufacturing,1811
Phosphoric acid manufacturing,1813
Photocopier wholesaling,3494
Photocopying machine manufacturing,2421
Photocopying machine repair and maintenance,9422
Photocopying service,1611
Photofinishing laboratory operation,9532
Photofinishing service,9532
Photogrammetry,6922
Photographic (including camera) equipment repair,9422
Photographic chemical manufacturing,1891
Photographic chemical retailing,4279
Photographic chemical wholesaling,3323
"Photographic equipment, electrical or electronic, wholesaling",3494
Photographic film or paper retailing,4279
Photographic film processing,9532
Photographic film wholesaling,3499
Photographic sensitised cloth manufacturing,1891
Photographic sensitised film manufacturing,1891
Photographic sensitised paper manufacturing,1891
Photographic sensitised plate manufacturing,1891
Photographic supply wholesaling n.e.c.,3499
Photography school operation,8212
Physiotherapy service,8533
Pick-up and delivery service n.e.c.,5102
Picnicware retailing,4213
"Picture or mirror frame, wooden, manufacturing",1499
"Pie manufacturing (including meat, fruit or vegetable pies; factory based)",1172
Piece-goods retailing,4214
Piece-goods wholesaling,3711
Pig farming,192
Pig iron manufacturing,2110
Pig raising,192
Pigment wholesaling,3323
Pile driving,3109
Pillow manufacturing (except rubber),1333
"Pillow or cushion, natural rubber, manufacturing",1920
Pilotage service,5219
Pin manufacturing (except metallic dowel pins),2291
Pine cone collecting,301
Pineapple growing,139
Pipe coil manufacturing,2299
"Pipe fitting, cast, ferrous, manufacturing",2121
"Pipe fittings, forged iron or steel, manufacturing",2210
"Pipe fittings, non-ferrous metal, manufacturing",2299
"Pipe fittings, plastic, manufacturing",1912
Pipe tobacco manufacturing,1220
"Pipe, aluminium, manufacturing",2142
"Pipe, ceramic, manufacturing (including vitreous china or porcelain)",2029
"Pipe, concrete, manufacturing",2034
"Pipe, non-ferrous metal, manufacturing (except aluminium)",2149
"Pipe, plastic, manufacturing",1912
Pipeline construction,3109
Pipeline engineering consulting service,6923
"Pipeline operation for the transport of gas, oil and other material",5021
Pipes and pipe fitting wholesaling,3332
Pita bread manufacturing (factory based),1171
"Plant, garden, retailing",4232
Plaster of paris manufacturing,2032
Plaster product manufacturing (except dental or medical plasters),2032
Plaster wholesaling,3339
Plaster work on construction projects,3241
Plasterboard fixing or finishing,3241
Plasterboard manufacturing,2032
"Plastic block, rod, plate or other unfinished form wholesaling",3323
Plastic coating of metal,2293
Plastic container retailing,4213
Plastic decorative laminated sheet wholesaling,3339
Plastic film sheeting wholesaling,3323
Plastic lamination with paper,1911
Plastic union manufacturing,1912
Plastic wood wholesaling,3339
Plastic-coated aluminium foil manufacturing,2142
Plasticiser wholesaling,3323
Plate glass manufacturing,2010
"Plate, aluminium, manufacturing",2142
"Plate, non-ferrous metal, manufacturing (except aluminium)",2149
"Platemaking service, printing",1612
Platework n.e.c.,2299
Platinum group metal mining,809
Playcentre operation (NZ only),8010
Playground equipment manufacturing,2592
Playground equipment wholesaling,3734
Playhouse operation,9003
Playing cards manufacturing,1523
Playwriting or screenwriting,9002
"Plug, natural rubber, manufacturing",1920
Plum or prune growing,135
Plumber's fitting wholesaling,3332
Plumbers' fittings retailing,4231
Plumbers' tools retailing,4231
Plumbing (except marine),3231
"Plumbing fittings, plastic, manufacturing (including joints, elbows and flanges)",1912
Plumbing tool wholesaling,3332
Plywood manufacturing,1493
Plywood wholesaling,3331
Pneumatic conveyor system manufacturing,2491
Pneumatic drill manufacturing (for construction work),2462
Pneumatic tool manufacturing n.e.c.,2463
"Pocket calculator, electronic, retailing",4221
Podiatry service,8539
Pole hewing (forest),302
Police service operation,7711
Police station operation,7711
Policy formulation and administration (central government),7510
Policy formulation and administration (local government),7530
Policy formulation and administration (state government),7520
Polish manufacturing,1851
Polish wholesaling,3323
Political party operation,9559
"Pollard manufacturing (from wheat, barley or rye)",1161
Pollution monitoring service,6925
Polyacrylate manufacturing,1821
Polybutadiene manufacturing,1821
Polycarbonate manufacturing (except polycarbonate sheet),1821
Polycarbonate sheet manufacturing,1912
Polyester manufacturing,1829
Polyethylene manufacturing,1821
Polymer container manufacturing n.e.c.,1912
Polymer product manufacturing n.e.c.,1919
Polymeric foam product manufacturing n.e.c.,1913
Polymethacrylate manufacturing,1821
Polyolefin manufacturing,1829
Polypropylene manufacturing,1821
Polystyrene manufacturing,1821
Polyurethane manufacturing,1821
Polyvinyl acetate manufacturing,1821
Polyvinylchoride (PVC) manufacturing,1821
Pond construction,3291
"Popcorn, candied, manufacturing",1182
Porcelain goods manufacturing,2029
Port operation,5212
Portable fire extinguisher wholesaling,3499
Portable toilet hiring and waste collection service,2911
Portal web search operation,5910
"Portfolio, investment, management service (on a commission or fee basis)",6419
Portland cement manufacturing,2031
Portrait photography service,6991
Possum hunting and trapping,420
Post office operation,5101
"Post or pole, concrete, manufacturing",2034
Post shaping (forest),302
Post synchronisation sound dubbing,5514
Postal agency operation,5101
Postcard publishing (except internet),5419
"Postgraduate school, university operation",8102
"Post-production facility, motion picture or video",5514
Pot plant hire,6639
Pot plant retailing,4232
Potable spirit manufacturing,1213
Potash fertiliser manufacturing,1831
Potassium chloride fertiliser manufacturing,1831
Potato crisp manufacturing,1191
Potato crisp wholesaling,3609
Potato growing (outdoors),123
Pottery goods manufacturing,2029
Poultry abattoir operation,1112
Poultry croquette manufacturing,1112
Poultry farming (for eggs),172
Poultry farming (for meat),171
"Poultry feed, prepared, manufacturing",1192
Poultry hatchery operation (egg breeds),172
Poultry hatchery operation (meat breeds),171
Poultry meat or bone meal manufacturing,1112
Poultry meat packing,1112
Poultry meat processing (including canning),1112
Poultry smallgoods manufacturing,1113
Poultry wholesaling (except canned),3602
"Poultry, fresh, retailing",4121
Powder coating of metal and metal products,2293
Powder flavour manufacturing (for soft drinks),1211
"Powder or flake, aluminium, manufacturing",2142
"Powder or flake, non-ferrous metal, manufacturing, n.e.c.",2149
"Powder, iron or steel, manufacturing",2110
"Power tool, pneumatic or power operated, manufacturing n.e.c.",2463
Powerboat building,2392
Pram retailing,4279
Prawn farming (pond),203
Prawn fishing,412
Precious metal scrap dealing (wholesaling),3322
Precious metal wholesaling,3732
Precision equipment calibration,9422
Prefabricated concrete building manufacturing,2034
"Prefabricated non-residential building assembly, erection or installation on-site (except sheds, garages or carports)",3020
Prefabricated structural steel parts manufacturing,2221
Prefabricated temperature controlled structures installation,3020
Prepared breakfast cereal manufacturing,1162
"Pre-prepared meal, frozen, manufacturing",1199
Pre-press printing service,1612
Pre-recorded audio media wholesaling,3739
Pre-recorded electronic media rental,6632
Pre-recorded entertainment media wholesaling,3739
Pre-recorded video cassette rental,6632
Pre-recorded video disc rental,6632
Pre-recorded video media wholesaling,3739
Pre-school operation,8010
"Prescription, medicine, dispensing",4271
Preserved fruit or vegetable wholesaling,3609
"Press, mechanical, manual or hydraulic, manufacturing n.e.c.",2499
"Press, woodworking or metal working, manufacturing",2463
Pressure gauge manufacturing,2499
Prilled ammonium nitrate manufacturing,1831
Primary school operation (except combined primary/secondary school),8021
Prime lamb raising,141
Prime lamb raising and grain growing,145
Primer manufacturing,1916
Printer retailing,4222
Printing ink manufacturing,1916
Printing machinery or equipment manufacturing,2469
Printing machinery or equipment wholesaling,3419
Printing support service n.e.c.,1612
Prison farm operation,7714
Prison operation,7714
Private household employing domestic personnel,9601
Private household employing staff,9601
Process engineering consulting service,6923
Processed lightweight aggregate manufacturing,2090
Producing or directing original artistic or cultural work,9002
Producing pre-recorded radio programming,5522
Professional and management development training,8101
Professional and scientific equipment manufacturing n.e.c.,2419
Professional equipment wholesaling n.e.c.,3491
Professional photography service,6991
"Professional, scientific and technical services n.e.c.",6999
"Profile shapes, plastic, manufacturing n.e.c.",1912
Projector retailing,4221
Propane gas manufacturing,1811
Propellent powder manufacturing,1892
Prosthodontic service,8531
Prostitution service,9534
Protection service,7712
Psychiatric hospital,8402
Psychiatry service,8512
Psychic service,9539
Pub operation,4520
Public opinion research service,6950
Public order and safety service n.e.c.,7719
Public speaking training,8219
Pulling sheep and lamb skin,1320
Pump and compressor repair,9429
Pump manufacturing,2451
Pumping equipment manufacturing,2451
Pumping machinery or equipment wholesaling,3499
Purified water manufacturing,1211
Purse seining,414
Pyrotechnic goods manufacturing,1892
Pyrotechnic manufacturing,1892
Quantity surveying service,6923
Quartz quarrying n.e.c.,990
Quick hydrated lime manufacturing,2031
Quince growing,134
Rabbit farming,199
Rabbit hunting or trapping,420
Rabbit meat wholesaling,3602
Race dog training operation,9129
Racehorse leasing,6620
Racehorse training operation,9129
Racing authority or board,9121
Racing car club operation,9112
Racing form publishing (except internet),5412
Racing kennels operation,9129
Racing stables operation,9129
Radar and sonar equipment repair and maintenance,9422
Radar systems and equipment manufacturing,2419
"Radiator and heating hose, plastic or composite, manufacturing",1919
Radiator manufacturing,2319
Radio (including satellite radio) network operation,5610
Radio and stereo repair and maintenance (except automotive),9421
Radio and television guide publishing (except internet),5412
Radio broadcast studio equipment manufacturing,2422
Radio broadcasting service,5610
Radio or television part wholesaling,3494
Radio receiving set manufacturing,2429
Radio receiving set retailing (except car radios),4221
Radio receiving set wholesaling,3494
Radio remote control equipment manufacturing n.e.c.,2419
Radio spectrum right leasing,6640
Radio station operation,5610
Radio transceiver manufacturing,2422
Radio transmitter manufacturing,2422
"Rafter, prefabricated steel, manufacturing",2221
Rail carriage manufacturing,2393
Rail fastening or other rail accessory manufacturing,2110
Rail freight forwarding service,5292
Rail freight transport service,4710
Rail passenger transport service,4720
"Rail, steel, manufacturing",2110
"Railing, aluminium, manufacturing",2223
"Railing, metal, manufacturing (except aluminium)",2229
Railway permanent way construction,3109
Railway rolling stock manufacturing,2393
Railway sleeper hewing,302
"Railway sleeper, concrete, manufacturing",2034
Railway station or terminal operation,5299
Railway stock leasing,6619
"Rangehood, domestic, manufacturing",2441
Rare earth metal smelting,2139
Raspberry growing,133
Rat poison manufacturing,1832
Rattan furniture manufacturing,2519
Raw cattle milk production,160
Raw sheep milk production,141
Rayon manufacturing,1829
Razor or razor blade manufacturing (except power operated),2299
Ready-mixed concrete manufacturing,2033
Real estate agency service,6720
Real estate auctioning service,6720
Real estate management service,6720
Real estate rental agency service,6720
Reception service,7291
Record distribution,5522
Record player manufacturing,2429
Record production,5522
Record production and distribution,5522
Recovery of lubricating oil or grease from used petroleum waste products,1709
Recreational activity n.e.c.,9139
Redcurrant growing,133
Reference library operation,6010
Reforestation service,510
Refractory product manufacturing,2029
Refrigerated storage service,5309
Refrigeration container insulation sheet manufacturing,1919
Refrigeration equipment (industrial) repair and maintenance,9429
Refrigeration equipment installation,3233
"Refrigeration equipment, commercial or industrial, manufacturing",2452
"Refrigeration equipment, wholesaling",3494
Refrigeration gas manufacturing,1811
"Refrigerator compressor, domestic, manufacturing",2441
"Refrigerator, domestic, manufacturing",2441
"Refrigerator, domestic, repair",9421
"Refrigerator, retailing",4221
Refused to Answer,9950
Regional/district sporting association or league,9114
Regulating casino and other gambling,7720
Regulating food and agricultural standards,7720
Regulating qualification standards,7720
Regulation enactment and enforcement (local government),7530
"Reinforcing mesh, welded steel, manufacturing",2221
Reinforcing steel erection,3224
"Reinforcing steel rod, processed, manufacturing (from wire bar or merchant bar)",2221
Reinforcing wire wholesaling,3339
Reinsurance (except life) provision,6322
"Relief printing, including letterpress and flexographic printing",1611
Religious book retailing,4244
Religious goods (except books) retailing,4279
Religious organisation operation,9540
Religious shrine operation,9540
Religious temple operation,9540
Remand centre operation,7714
"Remediation service, environmental",2922
Remote monitoring alarm system equipment manufacturing,2422
Removal of overburden,3212
Renovation or alteration of non-residential buildings,3020
Renovation or alteration of residential building n.e.c.,3019
Repair of brickwork,3222
Repair of installed fire or burglar security alarm systems,3234
Repair of installed plumbing,3231
"Repair of kerbs, gutters or other concrete structural products",3221
Repair of locomotives and rolling stock,2393
Repair or maintenance of electrical wiring (except of electricity transmission or distribution lines),3232
Repair or maintenance of roads or bridges,3101
Repossession service,7293
Reptile park operation,8921
Rescue service,7713
Research farm operation,6910
"Research school, university operation",8102
Residential building cleaning,7311
Residential care for the aged operation,8601
Residential property body corporate operation,6711
Residential property strata corporation operation,6711
Residential refuge operation,8609
Resin coated sand manufacturing,2090
Resin gathering,301
Resort operation,4400
Respirator manufacturing,2412
Respite residential care operation,8609
Response Outside Scope,9980
Response Unidentifiable,9970
Restaurant operation,4511
Resume writing service,7292
Retail traders' association operation,9551
Retaining wall construction,3291
Retread or rebuilt tyre manufacturing,1914
Reworking of mullock heaps or tailings for gold,804
Rheumatology service,8512
"Rice flour, meal or offal manufacturing",1161
Rice growing,146
Rice manufacturing (including parboiled),1161
Rice preparation manufacturing n.e.c.,1199
"Rice preparation, canned, manufacturing",1140
Rice starch manufacturing,1161
Rice wholesaling,3312
"Rice, milled or polished, wholesaling",3609
River freight transport service,4810
"River gravel quarrying, washing or screening",911
River work construction,3109
"Rivet, metal, manufacturing",2292
Road construction or sealing,3101
Road fill quarrying,919
Road freight forwarding service,5292
Road freight terminal operation,5299
Road freight transport service,4610
Road passenger terminal operation,5299
Road passenger transport n.e.c,4623
Road sweeping,7311
Road vehicle driving service (except owner/operator),5299
Road vehicle towing,4610
Robotic material handling equipment manufacturing,2491
Rock lobster fishing or potting,411
"Rock, ornamental, gathering",911
Rockery work,3291
Rockwool manufacturing,2090
"Rod or tube, plastic, manufacturing",1912
"Rod, aluminium, manufacturing",2142
"Rod, non-ferrous metal, manufacturing (except aluminium)",2149
Roller shutter wholesaling,3339
"Roller shutter, aluminium, manufacturing",2223
"Roller shutter, metal, manufacturing (except aluminium)",2229
"Roller, road, manufacturing",2462
"Roof component, concrete, manufacturing",2034
"Roof decking, steel, manufacturing",2110
"Roof painting, spraying or coating",3223
Roof rack manufacturing,2319
"Roof tile, clay or terracotta, manufacturing",2029
"Roof tile, concrete, manufacturing",2034
Roof tiling,3223
"Roof truss, prefabricated steel, manufacturing",2221
"Roof truss, wooden, fixing",3242
"Roof truss, wooden, manufacturing",1492
"Roofing component, metal, manufacturing (except aluminium)",2224
Roofing material wholesaling,3339
"Roofing, metal, manufacturing (except aluminium)",2224
Rope manufacturing (except wire rope),1332
Rope wholesaling (except wire rope),3711
Rough sawn timber manufacturing,1411
Rough shaping of forest timber,302
Round wire manufacturing,2291
Royal commission operation,7540
Rubber adhesives manufacturing,1915
"Rubber balloon, natural rubber, manufacturing",1920
"Rubber band, natural rubber, manufacturing",1920
"Rubber glove, natural rubber, manufacturing",1920
Rubber making or working machinery or equipment wholesaling,3419
Rubbing compound (frits) manufacturing,1916
Rubbish collection service,2911
Rubbish dump or tip operation,2921
Rural bus service,4621
Rural general medical practice service,8511
Rust arresting compound manufacturing,1709
Rutile sand mining,805
"Rye flour, meal or offal manufacturing",1161
Saccharin manufacturing,1841
Saddle manufacturing,1320
Safety fuse manufacturing,1892
Safety glass manufacturing,2010
"Safety goggle, plastic, manufacturing",1912
Safety pin manufacturing,2291
Safflower growing,149
Sago manufacturing,1161
Sail cloth wholesaling,3711
Sail manufacturing,1333
Sailboard manufacturing,2592
Sailboard retailing,4241
Sailboat manufacturing,2392
Sailing or nautical accessory retailing,4245
Sailing school operation,8211
Sales advisory service,6962
Salmon farming (caged),202
Salmon farming (pond or tank),203
Salt harvesting,990
"Salt, cooking or table, manufacturing",1199
"Salt, household, wholesaling",3609
Saltwater crayfish fishing,411
"Salvage service, marine",5219
Sample distribution service,6940
Sand blasting or steam cleaning of building exteriors,3299
"Sand quarrying, washing or screening",911
Sand wholesaling,3339
Sandal manufacturing,1352
Sandalwood oil distilling,1899
Sandstone quarrying,919
Sanitary disposal service,2921
Sanitary engineering consulting service,6923
Sanitary napkin (cellulose-based) manufacturing,1524
Sanitary paper product manufacturing n.e.c.,1524
Satellite broadcasting network operation,5622
Satellite broadcasting station operation,5622
Satellite earth station operation,5809
Satellite telecommunications network operation,5802
Sauce manufacturing (except Worcestershire sauce),1140
Sauna bath operation,9539
Sausage wholesaling,3602
Savings bank operation,6221
Savoury speciality manufacturing,1199
"Saw, power operated, manufacturing",2463
Scaffolding construction,3299
Scaffolding rental (except erection of scaffolding),6631
"Scaffolding, prefabricated steel, manufacturing",2221
"Scale, electrical or electronic, wholesaling",3494
"Scale, non-electrical or non-electronic, wholesaling",3499
"Scales, professional or scientific, repair and maintenance",9422
"Scallop, preserved, manufacturing",1120
Scampi fishing,412
Scenic railway operation,5010
School bus service,4622
Scientific equipment wholesaling,3491
Scientific glassware manufacturing,2010
Scientific research service,6910
Scissor manufacturing (except electric),2299
Scooter wholesaling,3503
"Scooter, electronic, manufacturing",2399
Scoured wool manufacturing,1311
Scouring compound manufacturing,1851
Scraping fur and pelt,1320
"Screen partition, metal, manufacturing",2512
Screen printing on made-up clothing,1611
Screening wire wholesaling,3339
"Screening, wire, manufacturing",2291
"Screens, window, wholesaling",3339
"Screw, metal, manufacturing",2292
Screwdriver manufacturing (including bits or blades; except pneumatic or power operated),2299
Sculpting,9002
Sculpture instruction,8212
"Seafood, canned, manufacturing",1120
"Seafood, canned, wholesaling",3609
"Seafood, fresh or frozen, wholesaling",3604
"Seafood, fresh, retailing",4121
"Seafood, preserved, manufacturing",1120
Seasoning timber,1413
"Seasoning, food, manufacturing",1199
Seat belt manufacturing,2319
"Seat cover, sheepskin, manufacturing",1320
"Seat cover, textile, manufacturing (except sheepskin)",1333
"Seat, upholstered, manufacturing",2511
Seaweed farming (longline or rack),201
Seaweed harvesting,419
Second hand motor cycle parts wholesaling,3505
Second hand motor vehicle parts wholesaling,3505
Secondary college operation (combined primary/secondary school),8023
Secondary college operation (except combined primary/secondary school),8022
Secondary school operation (combined primary/secondary school),8023
Secondary school operation (except combined primary/ secondary school),8022
Second-hand book retailing,4273
Second-hand bottle dealing (wholesaling),3739
Second-hand cloth retailing,4273
"Second-hand electrical, electronic or computer equipment retailing",4273
Second-hand furniture retailing,4273
Second-hand goods retailing n.e.c.,4273
Second-hand goods wholesaling n.e.c.,3739
Second-hand jewellery retailing,4273
"Second-hand record, tape, CD, DVD or videos retailing",4273
Second-hand sports card retailing,4273
Secretarial training,8101
"Section, aluminium, rolling, drawing or extruding",2142
"Section, non-ferrous metal, rolling, drawing or extruding (except aluminium)",2149
"Section, steel, manufacturing",2110
Security alarm monitoring service,7712
Security guard service,7712
Security system installation,3234
Security valuation service,6419
Seed grading or cleaning,529
Seed growing n.e.c.,159
"Seed, farm or garden, wholesaling",3319
"Seed, flower, growing (outdoors)",115
"Seed, flower, growing (under cover)",114
"Seed, garden, retailing",4232
Seedling growing (outdoors),112
Seedling growing (under cover),111
Seedlings retailing,4232
Seismic survey data analysis service,6925
Seismic surveying service,6922
Self-raising flour manufacturing,1161
Self-service laundry operation,9531
Self-storage renting or leasing,6712
Semi-conductor manufacturing,2429
Semi-detached house construction,3019
"Semi-finished product, iron or steel, manufacturing",2110
Semolina manufacturing,1161
Septic tank installation (including repair),3231
Septic tank pumping or cleaning service (except repairs and maintenance),2921
Septic tank waste collection service (except repairs and maintenance),2919
Seriography (screen printing),1611
Serum manufacturing,1841
Service station operation (mainly petrol retailing),4000
Serviced apartments,4400
Set designing service,9002
"Set netting, fishing",414
"Set screw, metal, manufacturing",2292
Sewage or stormwater drainage system construction,3109
Sewage pumping station operation,2812
Sewage treatment plant construction,3109
Sewage treatment plant operation,2812
Sewerage system operation,2812
Sewing machine (domestic) repair,9421
Sewing machine wholesaling,3494
"Sewing machine, domestic, manufacturing",2449
"Sewing machine, industrial, manufacturing",2469
Sewing thread wholesaling,3711
Share registry operation,6419
Sharemilking dairy cattle,160
"Shaver, electric, retailing",4221
"Shaver, electric, wholesaling",3494
Shaving preparation manufacturing,1852
"Shed, prefabricated metal, manufacturing",2222
"Shed, prefabricated wood, manufacturing",1491
Sheep agistment service,141
Sheep and beef cattle farming,144
Sheep dip wholesaling,3323
Sheep farming,141
Sheep farming and grain growing,145
Sheep lick manufacturing,1192
Sheep lick wholesaling,3323
Sheep shearing,522
Sheet foam manufacturing,1913
Sheet music publishing,5521
Sheet music wholesaling,3739
"Sheet, aluminium, manufacturing",2142
"Sheet, non-ferrous metal, manufacturing (except aluminium)",2149
"Sheet, plaster, manufacturing",2032
Shellac manufacturing,1916
